Model ID,Type,Base Model
wassname/qwen-2.5-coder-3B-sft-ultrachat-fourchan,,
Lugman/gemma3-4b-freight-document-classification,quantized,unsloth/gemma-3-4b-it-unsloth-bnb-4bit
withpi/pi_scorer_bert_v3_init_j_18000,,
withpi/pi_scorer_bert_v3_init_j_20000,,
Norphel/dzo_eng_s2ut,,
AndrisWillow/Qwen2.5-0.5B-crosscoder-13resid_pre,,
Xuehai/onevision_vanilla_RL_3B,,
withpi/pi_scorer_bert_v3_init_j_24000,,
ZeroAgency/zero-mistral-beta20,,
kathleenge/tc-500-2048,finetune,unsloth/mistral-7b-v0.3-bnb-4bit
terencezhang1997/llama-3-1-8b-answer-generator-ft-thinking,,
Jollyfish/whisper-lgv3-new-fold0-26-3-4,,
Zzxxxxxxxx/carlavis,,
ZeroAgency/zero-mistral-beta23,,
ZeroAgency/zero-mistral-beta21,,
withpi/pi_scorer_bert_v3_init_l_20000,,
withpi/pi_scorer_bert_v3_init_k_18000,,
withpi/pi_scorer_bert_v3_init_l_32000,,
ZeroAgency/zero-mistral-beta22,,
withpi/pi_scorer_bert_v3_init_k_20000,,
withpi/pi_scorer_bert_v3_init_l_36000,,
ZeroAgency/zero-mistral-beta25,,
withpi/pi_scorer_bert_v3_init_l_38000,,
withpi/pi_scorer_bert_v3_init_l_40000,,
terencezhang1997/llama-3-1-8b-answer-generator-ft-thinking-2,,
withpi/pi_scorer_bert_v3_init_l_44000,,
ZeroAgency/zero-mistral-beta24-e3,,
withpi/pi_scorer_bert_v3_init_g_34000,,
ZeroAgency/zero-mistral-beta24-e2,,
ZeroAgency/zero-mistral-beta24-e1,,
withpi/pi_scorer_bert_v3_init_l_48000,,
leepanic/ecot-droid-banana,,
C10X/modelsss-Q8_0-GGUF,quantized,C10X/modelsss
ZeroAgency/zero-mistral-beta27,,
XYPB/MaMA,,
qianyu121382/LLAMA,,
Jollyfish/wlgv3t-new-fold0-26-3-0,,
bagelnet/42d9ee95-1755-4efd-960c-417c567c6aeb,,
bagelnet/6424dfbc-6127-4af3-80ea-27f38bde2000,,
bagelnet/a460c2d0-834f-4865-a6c8-e41f1f9f86f7,,
bagelnet/e32b8d8d-71aa-4e78-a0a8-3e59fb2d9dcc,,
bagelnet/96eee977-7fee-4ff3-ba51-099486ea35b5,,
Jollyfish/wlgv3t-new-fold0-26-3-5,,
NightRaven109/matfusevaewithdiscat50kposterchildmaybottomoutatepoch58,,
withpi/EuroBERT-610m-MLA,,
withpi/EuroBERT-610m-MLA-absorb,,
mjpsm/Email_generation_model,,
greatxue1/L-8B-Raw-G-0329-star,,
greatxue1/Q-7B-Raw-G-0329-star,,
SadiaK/outputs,,
Jollyfish/wlgv3t-new-fold0-26-3-2,,
withpi/pi_scorer_bert_v3_init_n_38000,,
Lugman/gemma-ta-ocr,,
C10X/ychecwk,,
Lugman/gemma3-4b-sft-ta,,
withpi/pi_scorer_bert_v3_init_n_46000,,
bharathkumar1922001/finetuned_model,,
taycc/mistral-7b-finetuned-boss,,
Manal0809/Mistral_Nemo_instruct_finetuning_10shot_15epochs_oldinstruct,finetune,unsloth/Mistral-Nemo-Instruct-2407-bnb-4bit
YhangChen/Qwen2.5-1.5B-Open-R1-Distill,finetune,Qwen/Qwen2.5-1.5B-Instruct
PommesPeter/pi0-cleaning-ac20-20250320,,
PommesPeter/pi0-vlm-all-data-wrist-20250326,,
Jovie/Niji1,adapter,black-forest-labs/FLUX.1-dev
kwanwoo02/Panel_Segmentation,,
withpi/pi_scorer_bert_v3_init_o_36000,,
withpi/pi_scorer_bert_v3_init_n_62000,,
MinHyeong/dolly-v2-7b_reg01,,
shane-moxley/Gemma-SAMbot-training,,
AdoCleanCode/general_model_fp_cluster,finetune,openai-community/gpt2
lakechs/restarg,,
ZeroAgency/zero-mistral-beta28,,
ZeroAgency/zero-mistral-beta28-e2,,
ZeroAgency/zero-mistral-beta28-e1,,
AdoCleanCode/real_model_fp_cluster,finetune,openai-community/gpt2
withpi/pi_scorer_bert_v3_init_o_46000,,
jdp8/Ghibli-Diffusion-onnx-fp16,quantized,nitrosocke/Ghibli-Diffusion
jpark677/llava-test,,
Chetanreddy1/llama-1b-cot-gguf,,
MinHyeong/dolly-v2-7b_focal04_real,,
Anonymous-3982/OICT-Qwen2.5VL-7B-LoRA-Merged-GRPO,,
Manal0809/Mistral_Nemo_instruct_finetuning_full_oldinstructv2,adapter,unsloth/Mistral-Nemo-Instruct-2407-bnb-4bit
withpi/pi_scorer_bert_v3_init_p_36000,,
withpi/pi_scorer_bert_v3_init_p_46000,,
smartrics/mistral-7b-tamarind-lora,,
smartrics/mistral-7b-tamarind-gguf,,
H03Destroyer/traffic_sign_beta,,
zhiyuanhucs/formula-200-2,,
ZeroAgency/zero-mistral-beta29,,
Xuehai/onevision_vanilla_RL_7B,,
AtharvaNijasureUMass/finegrained_checkpoint_experiment_rankllama3_r8_0,,
AtharvaNijasureUMass/finegrained_checkpoint_experiment_rankmistral_r8_0,,
AtharvaNijasureUMass/finegrained_checkpoint_experiment_rankpythia_r8_0,,
Xuehai/vsr_add_thinking_use_external_grounding_tool_crop_cold_start_bbox_first,,
jlee97/Qwen2.5-7B-Instruct-Q4_0-GGUF,quantized,Qwen/Qwen2.5-7B-Instruct
YhangChen/Qwen2.5-1.5B-Open-R1-GRPO,,
Manal0809/Mistral_nemo_calibrated_f1enhanced_10shot_oldinstruct,adapter,unsloth/Mistral-Nemo-Instruct-2407-bnb-4bit
david-17-11/bcd12-lora,adapter,black-forest-labs/FLUX.1-dev
BlandAIOrg/text_to_speech,adapter,unsloth/orpheus-3b-0.1-ft
kayte0342/fuki,,
hongyingyue/my_first_model,,
Vardis/WhisperLargeVox,,
DoppelReflEx/MiniusLight-24B-v2a-test,merge,"DoppelReflEx/MiniusLight-24B, TroyDoesAI/BlackSheep-24B, IntervitensInc/Mistral-Small-24B-Instruct-2501-chatml"
DoppelReflEx/MiniusLight-24B-v2b-test,merge,"DoppelReflEx/MiniusLight-24B, TroyDoesAI/BlackSheep-24B"
jster/scripts,,
DoppelReflEx/MiniusLight-24B-v2a-test-Q4_K_S-GGUF,quantized,DoppelReflEx/MiniusLight-24B-v2a-test
meguscx/Mindtre,,
ZeroAgency/zero-mistral-beta30,,
ZeroAgency/zero-mistral-beta32,,
ZeroAgency/zero-mistral-beta30-e2,,
ZeroAgency/zero-mistral-beta31,,
ZeroAgency/zero-mistral-beta31-e2,,
withpi/pi_scorer_bert_v3_init_r_16000,,
withpi/pi_scorer_bert_v3_init_r_18000,,
ZeroAgency/zero-mistral-beta34,,
Nayana-cognitivelab/Docmatix-single-jsons,,
withpi/pi_scorer_bert_v3_init_r_10000,,
jdp8/tiny-sd-onnx-fp16,,
jdp8/small-sd-v0-onnx-fp16,,
ZeroAgency/zero-mistral-beta33,,
ZeroAgency/zero-mistral-beta33-e2,,
ZeroAgency/zero-mistral-beta33-e1,,
lakechs/deepfake-model,,
withpi/pi_scorer_bert_v3_init_r_26000,,
mjpsm/french_translator_model,,
AdoCleanCode/COCO_classifier,,
ChrispamWrites/roberta-ai-detector-20250401_232702,,
C10X/merged_model_16bit_dss,,
sfai-temp-reasoning-model/qwen2.5_coder_32b-FilteredGretelAI-phase1-iter80,,
Manal0809/Mistral_nemo_calibrated_f1enhanced_full_oldinstruct_final,finetune,unsloth/Mistral-Nemo-Instruct-2407-bnb-4bit
AdoCleanCode/real_model_fp_cifar,finetune,openai-community/gpt2
AdoCleanCode/general_model_fp_cifar,finetune,openai-community/gpt2
remy9926/llama1b_in_dist_prm,,
withpi/pi_scorer_bert_v3_init_c_24000_ray,,
vangard703/gpt4o-dpo-10k-double_sys_no_distribution_relabeling_temp_1e25_to_e5_gpto_small_iter_2_inverse,,
vangard703/gpt4o-dpo-10k-gpt4o-dpo-5k-rebuttal_smooth_double_sys_temp_1e25_to_e5_gpto_small_iter_3,,
MaestrAI/character-lora-1743583112,,
MaestrAI/character-lora-1743589702,,
MaestrAI/character-lora-1743590981,,
withpi/pi_scorer_bert_v3_init_s_18000,,
MaestrAI/character-lora-1743593495,,
SoheylM/Qwen2-0.5B-GRPO-test,finetune,Qwen/Qwen2-0.5B-Instruct
MaestrAI/character-lora-1743594612,,
Jollyfish/wlgv3t-new-fold2-26-3-3,,
MaestrAI/character-lora-1743606802,,
withpi/pi_scorer_bert_v3_init_s_24000,,
withpi/pi_scorer_bert_v3_init_t_24000,,
cantillation/Teamim-medium_Random_WeightDecay-0.005_Augmented_New-Data_date-02-04-2025,,
noomansayed/NoomanFlux,,
AbdullahAdeeb/nextjsprojecttest,,
AbdullahAdeeb/nextapp.zip,,
AbdullahAdeeb/nextapp,,
AdoCleanCode/real_model_fp_cifar_2,finetune,openai-community/gpt2
ZeroAgency/zero-mistral-beta35,,
ZeroAgency/zero-mistral-beta35-e2,,
ZeroAgency/zero-mistral-beta35-e1,,
KayHamla06/GynAI_Model,,
ZeroAgency/zero-mistral-beta35-dpo-1,,
furiosa-ai/bert-large-uncased-INT8,,
MaestrAI/character-lora-1743659698,,
Jollyfish/wlgv3t-new-fold4-26-3-2,,
MaestrAI/character-lora-1743665732,,
gglabs/78under_log_202503_training_mistral_small_24B_2501,,
Jollyfish/wlgv3t-new-fold4-26-3-3,,
MaestrAI/dr__lola_frank-lora-1743669323,,
qianyu121382/LLAMA-WIKI,,
AdoCleanCode/dino_binary_classifier,,
egeozsoy/Qwen2-0.5B-GRPO-test_HIGHERLR_GRADACCUM1,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR1e3_GRADACCUM1,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR1e2_GRADACCUM1,,
xcx0902/PhigrosCharts,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR1e6_GRADACCUM1,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR1e7_GRADACCUM1,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR5e6_GRADACCUM1,,
dominics/Qwen2-0.5B-SFT,,
MaestrAI/dr__elizabeth_sterling-lora-1743683893,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR5e6_GRADACCUM1_FORMATONLY,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR5e5_GRADACCUM1_FORMATONLY,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR5e4_GRADACCUM1_FORMATONLY,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR5e5_GRADACCUM1_FORMATONLY_MORELORA,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR5e5_GRADACCUM4_FORMATONLY,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR5e5_GRADACCUM1_FORMATONLY_BETA0001,,
yqyqyq123/Qwen2-0.5B-GRPO-test,finetune,Qwen/Qwen2-0.5B-Instruct
withpi/pi_scorer_v3_cl32k_16k,,
withpi/pi_scorer_v3_cl32k_18k,,
withpi/pi_scorer_v3_cl32k_20k,,
withpi/pi_scorer_v3_cl32k_22k,,
withpi/pi_scorer_v3_cl32k_24k,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR5e4_GRADACCUM4_FORMATONLY,,
AtharvaNijasureUMass/finegrained_checkpoint_experiment_rankpythia_r1,,
javokhirraimov/whisper-small-uzbek,,
MeiKing111/Goodluck_cop2_g23,,
MeiKing111/Goodluck_cop2_g24,,
MeiKing111/Goodluck_cop2_g25,,
MeiKing111/Goodluck_cop2_g26,,
MeiKing111/Goodluck_cop2_g27,,
zhiyuanhucs/merge-formula-1-sequence-0.1-200-2,merge,"zhiyuanhucs/sequence-200-5, zhiyuanhucs/formula-200-2"
egeozsoy/Qwen2-0.5B-GRPO-test_LR5e5_GRADACCUM16_FORMATONLY,,
egeozsoy/Qwen2-1.5B_LR5e5_GRADACCUM16_FORMATONLY,,
egeozsoy/Qwen2-0.5B-GRPO-test_LR1e5_GRADACCUM4_FORMATONLY,,
egeozsoy/Qwen2-1.5B_LR1e5_GRADACCUM1_FORMATONLY,,
TenthWax/civ1,adapter,black-forest-labs/FLUX.1-dev
jlee97/Qwen2.5-7B-Instruct-Q8_0-GGUF,quantized,Qwen/Qwen2.5-7B-Instruct
egeozsoy/Qwen2-0.5B_LR1e5_GRADACCUM16_FORMATONLY,,
joaormedeiros/qwen-2.5-recursive-v1-iter-2,,
jlee97/Qwen2.5-7B-Instruct-Q4_0-GGUF-Pure,quantized,Qwen/Qwen2.5-7B-Instruct
gabrielbosse9/Umbr0x-1.5B-V3,quantized,gabrielbosse9/Umbr0x-1.5B-V3
C10X/model,,
C10X/gemma-3-finetuneSSD,,
egeozsoy/Qwen2-0.5B_LR2e5_GRADACCUM64_SCHEDULER_FORMATONLY,,
egeozsoy/Qwen2-0.5B_LR2e5_GRADACCUM16_SCHEDULER_FORMATONLY,,
egeozsoy/Qwen2-0.5B_LR2e5_GRADACCUM8_SCHEDULER_FORMATONLY,,
AtharvaNijasureUMass/finegrained_checkpoint_experiment_rankmistral_r1,,
aaaaaswwe/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-sprightly_restless_flea,finetune,Gensyn/Qwen2.5-0.5B-Instruct
terencezhang1997/llama-3-1-8b-answer-generator-ft-thinking-3,,
terencezhang1997/llama-3-1-8b-answer-generator-ft-thinking-with-steps,,
terencezhang1997/llama-3-1-8b-answer-generator-ft-thinking-4,,
sfai-temp-reasoning-model/qwen2.5_coder_3b-epoch1,,
freederyan/v19,finetune,Qwen/Qwen2.5-32B-Instruct
freede/router-v19,finetune,Qwen/Qwen2.5-32B-Instruct
freede/router-v19-unsloth,adapter,unsloth/Qwen2.5-32B-Instruct
babs/continued-pretraining,,
Ct1tz/Backdoor-ai,,
gglabs/78under_log_202503_training_mistral_small_24B_2501_merged,,
AtharvaNijasureUMass/finegrained_checkpoint_experiment_rankpythia_r2,,
egeozsoy/Qwen2-0.5B_REFERENCE,,
ghost613/VC-LJM_Man_30s-adapter19-encoder,,
egeozsoy/Qwen2-0.5B_REFERENCE_ALMOSTIDENTICAL,,
egeozsoy/Qwen2-0.5B_ALMOSTIDENTICAL_TO_REF,finetune,Qwen/Qwen2.5-0.5B-Instruct
TenthWax/povcowgirl,adapter,black-forest-labs/FLUX.1-dev
egeozsoy/Qwen2-0.5B_REFERENCE_ALMOSTIDENTICALVLLM,,
egeozsoy/Qwen2-0.5B_ALMOSTIDENTICAL_TO_REFWITHFLASHATTN,finetune,Qwen/Qwen2.5-0.5B-Instruct
TenthWax/NSFWMaster,adapter,black-forest-labs/FLUX.1-dev
MaestrAI/dr__adrian_vega-lora-1743754428,,
MaestrAI/dr__lily_zhang-lora-1743763827,,
MaestrAI/dr__oliver_stone-lora-1743766400,,
MaestrAI/dr__maria_cortez-lora-1743769841,,
MaestrAI/dr__emily_rao-lora-1743771218,,
AdoCleanCode/real_model_fp_no_sports,finetune,openai-community/gpt2
AdoCleanCode/real_model_electricity_from_scratch,,
AdoCleanCode/general_model_electricity_from_scratch,,
withpi/pi_scorer_bert_v3_init_u_14000,,
withpi/pi_scorer_bert_v3_init_uuu_14000,,
cantillation/Teamim-medium_Random_WeightDecay-0.005_Augmented_New-Data_date-04-04-2025,,
AtharvaNijasureUMass/finegrained_checkpoint_experiment_rankmistral_r2,,
withpi/pi_scorer_bert_v3_init_uu_20000,,
withpi/pi_scorer_bert_v3_init_uu_10000,,
withpi/pi_scorer_bert_v3_init_uuu_24000,,
withpi/pi_scorer_bert_v3_init_uu_26000,,
lupinesnow/ddpm-selfies-128,,
xgemstarx/sunshine_model,adapter,black-forest-labs/FLUX.1-dev
melijauregui/fashionSigLIP-roturas2,,
xgemstarx/sunshine_model2,adapter,black-forest-labs/FLUX.1-dev
aaaaaswwe/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-monstrous_muscular_capybara,finetune,Gensyn/Qwen2.5-0.5B-Instruct
wqael/gemma-3-4b-it-mlx-4Bit,quantized,unsloth/gemma-3-4b-it
pofce/gemma-3-27b-it_r_64,finetune,unsloth/gemma-3-27b-it-unsloth-bnb-4bit
Balavasan/BERT,,
afex-innovation/cgs-prl,,
withpi/pi_scorer_bert_v3_init_r_22000,,
afex-innovation/cgs-image-classifier,,
afex-innovation/cg_mai_col_cla,,
afex-innovation/cg_mai_col_cla_dav_1,,
anamargarida/SpanExtSignalCls_Albert,,
cantillation/Teamim-medium_WeightDecay-0.005_Augmented_Old-Data_WithSRT_date-05-04-2025,finetune,openai/whisper-medium
Ericu950/modernbert-llm-router,,
Ericu950/ModernBERT-new-language,,
freederyan/v19-dpo,finetune,unsloth/Qwen2.5-32B-Instruct
AdoCleanCode/real_model_soft_no_sports_50_50,finetune,openai-community/gpt2
florisb22/wlv3t-ft-05-04-25-flemish,,
florisb22/ct2-wlv3t-ft-05-04-25-flemish,,
KyberNull/granite-embedding-278m-multilingual-Q8_0-GGUF,quantized,ibm-granite/granite-embedding-278m-multilingual
rikaaa0928/Qwen2.5-0.5B-Open-R1-JSON-GRPO,finetune,Qwen/Qwen2.5-0.5B-Instruct
klamprogress/medical-modeltest,,
Anonymous-3982/OICT-Qwen2.5VL-7B-LoRA-Merged-GRPO-Multi-Object,,
Jawaker/t5-slim-tarneeb400,,
neoservicios/ibm-granite-3.2-2b-instruct-GGUF,,
neoservicios/ibm-granite-vision-3.2-2b-GGUF,,
Inect2/pilot_french_kiss_inku,,
KyberNull/tiny-random-granite-moe-Q8_0-GGUF,quantized,katuni4ka/tiny-random-granite-moe
Ericu950/modernbert-author-classifier,,
AdoCleanCode/real_model_soft_no_sports_66_33,finetune,openai-community/gpt2
AdoCleanCode/real_model_soft_no_sports_90_10,finetune,openai-community/gpt2
AdoCleanCode/real_model_soft_elec_50_50,finetune,openai-community/gpt2
AdoCleanCode/real_model_soft_elec_30_70,finetune,openai-community/gpt2
withpi/pi_scorer_bert_v3_init_x4_6000,,
egeozsoy/Qwen2-0.5B_ALMOSTIDENTICAL_TO_REFWITHFLASHATTN4BIT,,
egeozsoy/Qwen2-0.5B_ALMOSTIDENTICAL_TO_REFWITHFLASHATTN4BITTOOLS,,
egeozsoy/Qwen2-0.5B_ALMOSTIDENTICAL_TO_REFWITHFLASHATTNTOOLS,,
egeozsoy/Qwen2-0.5B_16BITTOOLS,finetune,Qwen/Qwen2.5-0.5B-Instruct
egeozsoy/Qwen2-0.5B_16BIT,,
egeozsoy/Qwen2-0.5B_4BIT,,
egeozsoy/Qwen2-0.5B_16BITTOOLLONG,,
MinHyeong/dolly-v2-7b_reg0.1,,
ghost613/LJM_Man_30s-adapter19-encoder,,
Krupo/sophiarox-dev-lora,adapter,black-forest-labs/FLUX.1-dev
MaestrAI/maya-lora-1744006441,,
MaestrAI/dr__ana_mercer-lora-1744008976,,
SaoSamarth/whisper-large-v2-km,,
MaestrAI/dr__fiona_chase-lora-1744010707,,
MaestrAI/dr__lila_hart-lora-1744011313,,
kpsss34/FLUX1D_studio_Modeling,finetune,black-forest-labs/FLUX.1-dev
egeozsoy/Qwen2-0.5B_16BITNONEVLLM,,
qianyu121382/model00_e100_gunfire_brief_small_n001,,
egeozsoy/Qwen2-0.5B_4BITNONEVLLM,,
egeozsoy/Qwen2-0.5B_16BITNONEVLLM_COMPILE,,
Aasif21/your_repository_name,,
Krupo/alinamodel,adapter,black-forest-labs/FLUX.1-dev
Baselhany/Whisper_base_fine_tune_Quran22,finetune,openai/whisper-base
withpi/pi_scorer_bert_v3_init_x4_20000,,
jaehwan77/ft_llama32-3b,,
withpi/pi_scorer_bert_v3_init_x4_14000,,
MaestrAI/dr__elyse_harmon-lora-1744027543,,
Jollyfish/wlgv3t-new-fold4-26-3-16,,
Jollyfish/wlgv3t-new-fold4-26-3-15,,
egeozsoy/Qwen2-0.5B_16BITHuggingface,,
WalidAlHassan/hk_bangla_ocr,,
egeozsoy/Qwen2-0.5B_16BITVLLM,,
egeozsoy/Qwen2-0.5B_4BITCONTEXTTEST,,
SerhiiLebediuk/Llama-3.1-8B-bnb-4bit-support,,
egeozsoy/Qwen2-0.5B_4BITVLLMNF4,,
pgarco/CausalPalUkr_seq,,
AthenaAgent42/deepseek_r1_arya6,,
withpi/pi_scorer_bert_v3_init_x4_22000,,
Vardis/testit,,
withpi/pi_scorer_bert_v3_init_x4_26000,,
SerhiiLebediuk/Llama-3.1-8B-bnb-4bit-FT-support,,
pgarco/CausalPalUkr_token,finetune,google-bert/bert-base-uncased
sarumanca/whisper-finetuned,,
HF-LumnIA/model-07-04-25,,
withpi/pi_scorer_bert_v3_init_x4_30000,,
hubble658/az-veri-qwen,finetune,unsloth/Qwen2-VL-2B-Instruct
ZeroAgency/beta35-dpo-9,,
Baselhany/Whisper_base_fine_tune_Quran4,finetune,openai/whisper-base
ZeroAgency/beta35-dpo-10,,
nufs/SEMILLM-8B-GGUF,,
helloyufeng/fortunetelling1,,
Krupo/sophiarox-xl1,,
ZeroAgency/beta35-dpo-11,,
yinyue27/RefRef,,
qianyu121382/model01_e1_gunfire_detailed_small_n100,,
mycobs/photonsfw,,
MaestrAI/dr__elara_myles-lora-1744097692,,
SaoSamarth/whisper-large-v2-km1,,
MaestrAI/dr__lara_winters-lora-1744103956,,
JinOhara/intent-based-agant,finetune,distilbert/distilbert-base-uncased
ghost613/VC-LJM_Man_30s-adapter19-encoder-fresh,,
qianyu121382/model01_e1_gunfire_brief_small_n100,,
AdoCleanCode/AADB_general_model,finetune,openai-community/gpt2
AdoCleanCode/AADB_real_model_hard_over051sc,finetune,openai-community/gpt2
withpi/pi_scorer_bert_v3_init_x6_20000,,
withpi/pi_scorer_bert_v3_init_x6_28000,,
withpi/pi_scorer_bert_v3_init_x9_16000,,
asanzespublico/ST-RAG,finetune,BAAI/bge-m3
withpi/pi_scorer_bert_v3_init_x8_24000,,
withpi/pi_scorer_bert_v3_init_x7_22000,,
withpi/pi_scorer_bert_v3_init_x6_32000,,
withpi/pi_scorer_bert_v3_init_x9_22000,,
withpi/pi_scorer_bert_v3_init_x4_50000,,
Jollyfish/wlgv3t-new-fold1-26-3-0,,
numiros/qwen2.5-3b-grpo-250steps,,
smith-nathanh/fincolqwen2.5,finetune,vidore/colqwen2.5-base
NSFW-API/AgeGap,,
egeozsoy/Qwen2-0.5B_16BITNGEN4,finetune,Qwen/Qwen2.5-0.5B-Instruct
egeozsoy/Qwen2-0.5B_16BITNGEN8,finetune,Qwen/Qwen2.5-0.5B-Instruct
egeozsoy/Qwen2-0.5B_16BITNGEN16,finetune,Qwen/Qwen2.5-0.5B-Instruct
egeozsoy/Qwen2-0.5B_16BITNGEN32,,
MinHyeong/dolly-v2-7b_token,,
mjpsm/Duval_Slang_CLM,,
gglabs/250404-Mistral-Small-24B-ggls-78under-1-epoch,quantized,gglabs/78under_log_202503_training_mistral_small_24B_2501_merged
yfan1997/vsr_add_grounded_thinking_single_turn,,
MeiKing111/tiger_king23,,
MeiKing111/tiger_king24,,
MeiKing111/tiger_king25,,
MeiKing111/tiger_king26,,
MeiKing111/tiger_king27,,
mjpsm/Duval_Slang_SFT_Model,,
abdullahkhudhair/CE-categories-spanish_v2,,
egeozsoy/Qwen2.5-0.5B-Instruct_LR1e-05_GACD16_NGEN8_PLEN512_CLEN256_DEBUG,finetune,Qwen/Qwen2.5-0.5B-Instruct
ZeroAgency/zero-mistral-beta36,,
ZeroAgency/zero-mistral-beta36-e1,,
Mission-Ki/test-ncos,,
MaestrAI/sara-lora-1744191055,,
MaestrAI/cosmic_antagonist-lora-1744195601,,
MaestrAI/dr__ava_rivera-lora-1744199047,,
abdullahkhudhair/CE-categories-spanish_v3,,
Krupo/krupomodel,adapter,black-forest-labs/FLUX.1-dev
egeozsoy/Qwen2.5-1.5B-Instruct_LR1e-05_GACD16_NGEN8_PLEN512_CLEN256_DEBUG,,
MaestrAI/alex-lora-1744205448,,
MaestrAI/dr__ava_rhodes-lora-1744214112,,
urroxyz/whisper-tiny-mnsc-asr4,finetune,openai/whisper-tiny
amanmurari/DeepSeek-R1-Math,,
RJTPP/stage2-deepseek7b-full,finetune,unsloth/DeepSeek-R1-Distill-Qwen-7B-unsloth-bnb-4bit
MaIlz/gemma3_1b_cobol_it,finetune,google/gemma-3-1b-it
ZeroAgency/zero-mistral-beta39,,
ZeroAgency/zero-mistral-beta38,,
ZeroAgency/zero-mistral-beta38-e2,,
ZeroAgency/zero-mistral-beta38-e1,,
acezxn/ACI_Cyber_Base,finetune,unsloth/Llama-3.2-3B-Instruct-unsloth-bnb-4bit
Lansechen/Qwen2.5-7B-Open-R1-GRPO-math-lighteval-olympiads-aime-unique-cosine-v5,,
crapthings/flux-toy-controlnet,,
burew/Mistral-Small-22B-Roleplay-Pruned,,
siliconhealth/lab-aia-ner-byt5-v2,,
mothnaZl/long-sr-Qwen2.5-7B-Instruct,finetune,Qwen/Qwen2.5-7B-Instruct
SoheylM/Qwen2.5-1.5B-Instruct,,
MaestrAI/aria-lora-1744266726,,
nomnoos37/stt-turbo-250410-v2.0.7,adapter,openai/whisper-large-v3-turbo
theSuperShane/distil-whisper-large-v3-ja,,
marcbarouky/trial_model,,
Bercraft/Illustrious-XL-v1.1_FP16_Diffusers,,
abdoltd/somali_stt_transformer_AfSoomaali-ASR,,
SuryaPr8562/llama3-call-summarizer,,
SuryaPr8562/fine_tuned_llama_3b_model,adapter,meta-llama/Llama-3.2-3B-Instruct
withpi/pi_scorer_v3_init_z_12000,,
withpi/pi_scorer_v3_init_z_14000,,
withpi/pi_scorer_bert_v3_init_z2_14000,,
ARM-Development/Llama3.3-70B-4bit-Tabular,adapter,unsloth/Llama-3.3-70B-Instruct-bnb-4bit
withpi/pi_scorer_bert_v3_init_z2_16000,,
era-temporary/Qwen2.5-VL-3B-Instruct-man-sft-full-e2,,
withpi/pi_scorer_bert_v3_init_y4_24000,,
Kpopgems37/Yoo-Youngseo-Model,,
Fsoft-AIC/Phi3.5mini_Siglip_SMoE,,
Fsoft-AIC/Phi3.5mini_Siglip_XMoE,,
Fsoft-AIC/Phi3.5mini_Siglip_SigmoidMoE,,
thirdeyeai/Qwen2.5-0.5B-Instruct-uncensored-GGUF-Q2_0,,
Fsoft-AIC/Phi3.5mini_Siglip_SharedExpert,,
ZeroAgency/zero-mistral-beta40,,
withpi/pi_scorer_bert_v3_init_x8_36000,,
withpi/pi_scorer_bert_v3_init_x8_18000,,
withpi/pi_scorer_bert_v3_init_z2_20000,,
melijauregui/fashionSigLIP-roturas3,,
ZeroAgency/zero-mistral-beta41-lora,adapter,mrfakename/mistral-small-3.1-24b-base-2503-hf
ZeroAgency/zero-mistral-beta41-lora-e1,,
ZeroAgency/zero-mistral-beta41,,
Resleeve/67f83b054aee48a40db486c9,,
jcofresh/ts_ticketing_modelv2,,
MeiKing111/ita9_c2.1,,
MeiKing111/ita9_c2.2,,
MeiKing111/ita9_c2.3,,
MeiKing111/ita9_c2.4,,
MeiKing111/ita9_c2.5,,
MeiKing111/ita9_c2.6,,
MeiKing111/ita9_c2.7,,
MeiKing111/ita9_c2.8,,
MeiKing111/ita9_c2.9,,
HLife15/drawingai2,,
NamYeongCho/AMASS_BABEL,,
justincapp/justin,adapter,black-forest-labs/FLUX.1-dev
ariaattarml/tensorstax-ts-7b-0.1,,
SoheylM/Qwen2.5-0.5B-Instruct,finetune,Qwen/Qwen2.5-0.5B-Instruct
MeiKing111/Tiatanic_T10,,
MeiKing111/Tiatanic_T11,,
MeiKing111/Tiatanic_T12,,
MeiKing111/Tiatanic_T13,,
MeiKing111/Tiatanic_T14,,
MeiKing111/Tiatanic_T15,,
MeiKing111/Tiatanic_T16,,
MeiKing111/Tiatanic_T17,,
MeiKing111/Tiatanic_T18,,
ariaattarml/tensorstax-ts-7b-0.2,,
technocrat3128/ISLexitas_Iconnect_RETRAIN_10-04-25,,
abdullahkhudhair/CE-categories-spanish_new,,
MaestrAI/dr__elara_myles-lora-1744358520,,
